"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"GAA22WA194","ACC","105182","2022-05-27T04:00:00Z","Riohacha, Guajira","Other Foreign","Colombia",,"HK5268","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105182"
"CEN22FA214","ACC","105138","2022-05-26T14:56:00Z","Wauwatosa","Wisconsin","United States",,"N4978B","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105138"
"ERA22LA256","ACC","105177","2022-05-26T13:40:00Z","North Myrtle Beach","South Carolina","United States",,"N132TC","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105177"
"GAA22WA191","ACC","105152","2022-05-26T04:00:00Z","Sandy Lake First Nation",,"Canada",,"C-GBGJ","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105152"
"WPR22FA188","ACC","105133","2022-05-25T17:50:00Z","Show Low","Arizona","United States",,"N5532R","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105133"
"CEN22LA212","ACC","105136","2022-05-25T16:18:00Z","Madison","Minnesota","United States",,"N125WY","false","Aviation","DirectorBrief","2022-11-01T04:00:00Z","None","0","0","0","The pilot’s failure to maintain aircraft control during landing that resulted in an impact with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Action/decision - Action - Lack of action - Flight crew","https://data.ntsb.gov/Docket?ProjectID=105136"
"ERA22LA242","ACC","105139","2022-05-25T16:00:00Z","Putnam Valley","New York","United States",,"N7410B","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105139"
"GAA22WA202","ACC","105251","2022-05-25T13:25:00Z","Madrid",,"Spain",,"EC-519","false","Aviation","None",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=105251"
"GAA22WA192","ACC","105153","2022-05-25T04:00:00Z","Ontario",,"Canada",,"N591ER","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105153"
"DCA22LA125","ACC","105167","2022-05-25T01:10:00Z","Springfield","Missouri","United States",,"N483UA","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=105167"
"WPR22LA190","ACC","105163","2022-05-24T19:15:00Z","Page","Arizona","United States",,"N44CZ","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","None","0","0","0","The failure to install the correct fuse in the landing gear circuit.","Aircraft - Aircraft systems - Electrical power system - (general) - Incorrect service/maintenance","https://data.ntsb.gov/Docket?ProjectID=105163"
"ANC22LA035","ACC","105132","2022-05-24T15:10:00Z","Yakutat","Alaska","United States",,"N703TH","false","Aviation","DirectorBrief",,"Serious","0","4","0",,,"https://data.ntsb.gov/Docket?ProjectID=105132"
"CEN22FA211","ACC","105125","2022-05-24T07:00:00Z","Seagraves","Texas","United States",,"N78466","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105125"
"GAA22WA187","ACC","105128","2022-05-23T23:22:00Z","Ceballos",,"Mexico",,"N66CG","false","Aviation","None",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105128"
"WPR22LA185","ACC","105118","2022-05-23T16:00:00Z","Prineville","Oregon","United States",,"N811RF","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","None","0","0","0","The pilot’s improper landing flare which resulted in a bounced landing and loss of directional control.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105118"
"ERA22LA250","ACC","105158","2022-05-23T13:33:00Z","St. Petersburg-Clearwater","Florida","United States",,"N47BP","false","Aviation","DirectorBrief","2022-11-03T04:00:00Z","None","0","0","0","The pilot’s inability to stop the airplane on the available runway, which resulted in a runway excursion and collision with an airport perimeter fence.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=105158"
"GAA22WA274","ACC","105903","2022-05-23T13:20:00Z","Le Bourget",,"France",,"F-HHAM","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=105903"
"ERA22LA236","ACC","105122","2022-05-23T10:41:00Z","Nashua","New Hampshire","United States",,"N666U","false","Aviation","DirectorBrief","2023-02-23T05:00:00Z","Minor","0","0","2","The flight instructor’s failure to maintain control of the helicopter during the takeoff, which resulted in a dynamic rollover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot","https://data.ntsb.gov/Docket?ProjectID=105122"
"GAA22WA189","INC","105147","2022-05-23T09:52:00Z","Schwäbisch Hall","Other Foreign","Germany",,"D-CSEB","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105147"
"DCA22WA146","INC","105429","2022-05-23T04:00:00Z","Paris",,"France",,"9H-EMU","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=105429"
"ERA22LA235","ACC","105117","2022-05-22T19:52:00Z","Caryville","Florida","United States",,"N310DC","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105117"
"CEN22LA213","ACC","105137","2022-05-22T17:30:00Z","Marion","Texas","United States",,"N422DE","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","None","0","0","0","The pilot’s loss of control during landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105137"
"ERA22LA238","ACC","105127","2022-05-22T15:15:00Z","Bealeton","Virginia","United States",,"N104MX","false","Aviation","DirectorBrief","2022-09-01T04:00:00Z","None","0","0","0","An inflight collision with a bird while conducting low level aerobatics.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=105127"
"CEN22FA208","ACC","105113","2022-05-22T11:49:00Z","Broomfield","Colorado","United States",,"N85CT","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105113"
"WPR22LA186","ACC","105119","2022-05-22T09:13:00Z","Prescott","Arizona","United States",,"N8540X","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105119"
"WPR22FA184","ACC","105112","2022-05-22T08:03:00Z","Cape Girardeau","Missouri","United States",,"N590DM","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105112"
"ANC22LA055","ACC","105520","2022-05-22T07:30:00Z","Port Moller","Alaska","United States",,"N757R","false","Aviation","DirectorBrief","2023-02-09T05:00:00Z","Serious","0","1","0","The pilot’s inadequate preflight inspection, which did not detect a screw in the control yoke column, and his failure to confirm flight control continuity before takeoff.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot","https://data.ntsb.gov/Docket?ProjectID=105520"
"DCA22LA134","ACC","105307","2022-05-21T20:00:00Z","Tacoma","Washington","United States",,"N256WN","false","Aviation","DirectorBrief","2022-07-20T04:00:00Z","Serious","0","1","0","During cruise flight with no reported turbulence a passenger sustained a serious injury for an unknown reason.","Personnel issues - Miscellaneous - (general) - (general) - Passenger","https://data.ntsb.gov/Docket?ProjectID=105307"
"CEN22LA209","ACC","105120","2022-05-21T16:30:00Z","Fort Stockton","Texas","United States",,"N98FM","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105120"
"ERA22LA240","ACC","105130","2022-05-21T14:40:00Z","Beckley","West Virginia","United States",,"N171JV","false","Aviation","DirectorBrief","2023-01-18T05:00:00Z","Minor","0","0","1","The pilot’s failure to maintain control of the airplane while landing in gusting wind conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105130"
"ERA22LA241","ACC","105131","2022-05-21T13:53:00Z","Lancaster","Ohio","United States",,"N503RK","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105131"
"WPR21LA368","ACC","107076","2022-05-21T11:00:00Z","Sacramento","California","United States",,"N8521V","false","Aviation","DirectorBrief",,,"0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=107076"
"GAA22WA298","ACC","106090","2022-05-21T04:00:00Z","Grenoble",,"France",,"F-HJLB","false","Aviation","None",,"Fatal","5","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106090"
"ERA22FA233","ACC","105110","2022-05-20T18:42:00Z","Wayne","Nebraska","United States",,"N76075","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105110"
"ANC22LA034","ACC","105111","2022-05-20T17:30:00Z","Big Lake","Alaska","United States",,"N2692D","false","Aviation","DirectorBrief","2022-11-01T04:00:00Z","None","0","0","0","The pilot's failure to maintain adequate airspeed during final approach which resulted in the airplane exceeding its critical angle of attack and a subsequent aerodynamic stall at too low of an altitude to recover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105111"
"GAA22WA200","ACC","105238","2022-05-20T14:00:00Z","MACIZO DEL AUYÁN-TEPUI","Other Foreign","Venezuela",,"YV1729","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105238"
"CEN22LA207","ACC","105105","2022-05-19T16:15:00Z","Gainesville","Texas","United States",,"N7655B","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","None","0","0","0","The pilot’s failure to extend the landing gear before landing due to his distraction with the wind gusts.","Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated","https://data.ntsb.gov/Docket?ProjectID=105105"
"ERA22LA231","ACC","105102","2022-05-19T12:10:00Z","Palm Beach","Florida","United States",,"N448JM","false","Aviation","DirectorBrief","2022-07-20T04:00:00Z","None","0","0","0","The pilot’s inadequate preflight inspection, which resulted in the unlatched engine cowling opening and being struck by a main rotor blade during flight. Contributing to the accident was the mechanic’s failure to properly secure the cowling following maintenance.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Aircraft structures - Doors - Service doors - Inadequate inspection, Personnel issues - Task performance - Maintenance - (general) - Maintenance personnel, Personnel issues - Task performance - Inspection - Post maintenance inspection - Maintenance personnel, Personnel issues - Task performance - Inspection - Post maintenance inspection - Pilot","https://data.ntsb.gov/Docket?ProjectID=105102"
"CEN22LA205","ACC","105101","2022-05-19T11:21:00Z","Auburn","Indiana","United States",,"N2128E","false","Aviation","DirectorBrief","2022-08-12T04:00:00Z","None","0","0","0","The student pilot’s improper landing flare and the flight instructor’s delayed remedial response which resulted in an aerodynamic stall.","Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=105101"
"CEN22LA206","ACC","105104","2022-05-19T11:20:00Z","Beach City","Texas","United States",,"N7451J","false","Aviation","DirectorBrief","2022-09-08T04:00:00Z","Minor","0","0","2","The pilot’s failure to maintain directional control in a gusting quartering tailwind that resulted in a loss of control and impact with trees.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=105104"
"WPR22LA182","ACC","105103","2022-05-18T17:33:00Z","Christmas Valley","Oregon","United States",,"N851AL","false","Aviation","DirectorBrief","2022-08-16T04:00:00Z","Serious","0","4","0","The pilot’s inability to maintain control in high wind conditions while repositioning during a landing attempt, which resulted in a loss of control and collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=105103"
